"orderid","ordercode","dateid","shipmodeid","customerid","productid","cityid","sales"
613,CA-2017-147137,704,4,724,1434,607,1279.165
614,CA-2017-147137,704,4,724,289,607,27.92
615,CA-2016-155334,693,4,626,1491,607,10.92
616,CA-2018-118136,300,4,505,479,618,5.98
617,CA-2017-152289,177,4,47,413,451,159.984
618,US-2018-125717,382,4,330,632,597,32.776
619,US-2018-125717,382,4,330,30,597,147.184
620,US-2018-125717,382,4,330,1420,597,54.384
621,US-2018-125717,382,4,330,1026,597,76.776
622,US-2018-125717,382,4,330,1069,597,14.352
623,US-2018-125717,382,4,330,1745,597,209.792
624,CA-2017-152289,177,4,47,1350,451,1024.716
625,US-2017-104794,120,4,18,1847,126,3.68
626,CA-2018-140963,7,4,618,860,144,29.6
627,CA-2017-107146,303,4,681,1553,151,483.136
628,CA-2018-140963,7,4,618,1394,144,514.165
629,CA-2018-140963,7,4,618,1423,144,279.96
630,CA-2015-154627,419,4,173,690,329,2735.952
631,CA-2017-105746,214,4,130,1191,325,170.786
632,CA-2018-121468,266,4,556,1279,422,31.968
633,CA-2018-157672,71,4,524,1109,332,63.824
634,CA-2018-140802,116,4,160,1476,528,47.976
635,CA-2018-140802,116,4,160,448,528,20.736
636,CA-2017-138597,311,4,763,1107,340,563.94
637,CA-2016-169656,181,4,59,1185,248,422.856
638,CA-2017-118255,676,4,494,418,39,45.98
639,CA-2017-118969,189,4,519,749,361,54.792
640,CA-2017-145240,1,4,229,1528,528,10.784
641,CA-2017-161669,592,4,224,1405,304,37.44
642,CA-2017-161669,592,4,224,55,304,26.976
643,CA-2018-127180,224,4,544,923,543,11199.968
644,CA-2018-127180,224,4,544,1229,543,2399.6
645,CA-2018-127180,224,4,544,1328,543,63.9
646,CA-2018-127180,224,4,544,445,543,52.99
647,US-2018-165344,417,4,547,900,450,60.864
648,US-2018-165344,417,4,547,813,450,652.995
649,US-2018-165344,417,4,547,1509,450,11.22
650,CA-2017-118759,226,4,589,1566,126,408.006
651,CA-2017-118759,226,4,589,1528,126,40.44
652,CA-2018-121195,390,4,245,1806,544,264.32
653,CA-2017-161669,592,4,224,885,304,11.36
654,CA-2017-161669,592,4,224,866,304,14.62
655,CA-2015-133354,9,4,173,518,272,19.44
656,US-2016-130491,378,4,343,619,171,9.54
657,US-2016-130491,378,4,343,288,171,5.81
658,US-2016-130491,378,4,343,844,171,5.76
659,CA-2017-118255,676,4,494,338,39,17.46
660,CA-2018-151225,343,4,104,553,496,189.576
661,CA-2018-151225,343,4,104,656,496,71.96
662,CA-2017-119823,347,4,353,673,460,75.88
663,CA-2018-113474,374,4,249,71,258,325.86
664,CA-2015-162089,732,4,461,292,534,335.72
665,CA-2015-162089,732,4,461,1333,534,251.944
666,CA-2015-162089,732,4,461,1159,534,127.302
667,US-2017-157490,348,4,447,1490,324,703.71
668,US-2017-157490,348,4,447,1018,324,17.904
669,US-2017-157490,348,4,447,1196,324,67.96
670,CA-2017-138968,28,4,380,226,246,4.544
671,CA-2017-138968,28,4,380,1354,246,1352.032
672,US-2018-107636,490,4,630,1336,294,5.76
673,CA-2018-110821,195,4,4,1683,191,119.448
674,CA-2018-110821,195,4,4,823,191,118.16
675,CA-2018-155740,501,4,732,406,198,76.776
676,US-2018-141509,708,4,571,78,304,99.2
677,CA-2016-130218,676,4,165,230,439,31.56
678,CA-2016-130218,676,4,165,289,439,27.92
679,CA-2017-124051,471,4,220,88,293,186.048
680,CA-2015-110219,744,4,417,1231,470,127.869
681,CA-2016-120782,442,4,269,1761,180,186.732
682,CA-2016-120782,442,4,269,486,180,3812.97
683,US-2018-128951,132,4,319,1228,517,179.94
684,US-2018-128951,132,4,319,1776,517,872.94
685,US-2018-128951,132,4,319,809,517,12.96
686,CA-2018-107958,742,4,565,60,5,163.96
687,CA-2018-107958,742,4,565,1513,5,5.232
688,CA-2017-120250,608,4,692,8,617,25.632
689,CA-2017-121993,688,4,484,751,617,23.616
690,CA-2015-150203,696,4,253,65,496,250.26
691,CA-2018-103611,174,4,77,1493,304,8.36
692,CA-2018-159604,106,4,26,1004,356,8.76
693,CA-2017-164784,248,4,162,1645,416,3.984
694,CA-2017-164784,248,4,162,1304,416,370.62
695,CA-2017-164784,248,4,162,1736,416,2.742
696,CA-2018-140508,698,4,643,166,544,114.848
697,CA-2018-108287,214,4,563,465,501,12.672
698,CA-2016-158323,553,4,469,669,225,17.088
699,CA-2018-123071,129,4,679,1136,245,10.368
700,CA-2018-156391,399,4,430,724,514,2.224
701,CA-2018-145219,390,4,373,919,285,2879.952
702,CA-2016-169299,196,4,644,1819,218,7.152
703,CA-2018-145219,390,4,373,1458,285,90.48
704,CA-2017-152800,212,4,777,867,607,6.12
705,CA-2015-111451,697,4,209,1076,66,230.352
706,CA-2017-134362,364,4,422,1740,617,15.936
707,CA-2015-111451,697,4,209,386,66,218.352
708,US-2017-128195,321,4,459,544,160,3.98
709,CA-2015-123064,87,4,53,795,271,5.248
710,CA-2017-158099,48,4,67,643,248,1141.47
711,US-2017-117037,162,4,210,176,271,7.896
712,US-2017-117037,162,4,210,212,271,22.608
713,US-2017-117037,162,4,210,619,271,30.528
714,CA-2018-169362,279,4,262,926,6,39.984
715,CA-2018-166184,153,4,550,878,508,47.01
716,CA-2018-166184,153,4,550,1480,508,469.99
717,CA-2018-166184,153,4,550,566,508,207.846
718,CA-2017-158099,48,4,67,1132,248,280.782
719,CA-2017-161662,367,4,691,225,92,30.352
720,CA-2018-168228,432,4,221,1619,144,123.92
721,CA-2018-168228,432,4,221,1135,144,12.39
722,CA-2017-134334,664,4,123,619,339,4.77
723,CA-2017-134334,664,4,123,670,339,7.98
724,CA-2017-134334,664,4,123,1551,339,550.431
725,CA-2017-134334,664,4,123,1555,339,10.56
726,US-2018-109316,329,4,436,459,285,1497.666
727,US-2018-109316,329,4,436,785,285,17.52
728,CA-2018-168228,432,4,221,1575,144,47.3
729,CA-2016-131128,570,4,487,881,69,34.44
730,CA-2018-135307,395,4,433,1567,112,126.3
731,CA-2018-135307,395,4,433,900,112,38.04
732,CA-2017-106341,494,4,296,1819,476,7.152
733,CA-2015-111451,697,4,209,729,66,78.6
734,CA-2018-132430,221,4,311,689,198,45.888
735,CA-2015-111451,697,4,209,1743,66,27.552
736,CA-2017-165148,529,4,355,113,511,31.4
737,CA-2015-134278,18,4,464,641,28,559.992
738,CA-2015-103429,381,4,66,380,543,464
739,CA-2015-103429,381,4,66,561,543,235.95
740,CA-2015-103429,381,4,66,1812,543,39.96
741,CA-2018-119193,53,4,128,864,392,1.641
742,CA-2018-119193,53,4,128,1512,392,629.958
743,CA-2015-130274,254,4,115,438,305,21.56
744,CA-2018-133256,112,4,450,1634,511,15.92
745,CA-2015-138681,152,4,594,484,149,71.976
746,CA-2015-138681,152,4,594,600,149,242.352
747,CA-2015-138681,152,4,594,812,149,221.92
748,CA-2015-138681,152,4,594,529,149,8.448
749,CA-2018-122707,171,4,280,82,558,477.24
750,CA-2018-122707,171,4,280,906,558,25.98
751,CA-2017-158435,162,4,116,336,574,65.17
752,CA-2017-158435,162,4,116,854,574,14.62
753,CA-2017-158435,162,4,116,541,574,173.24
754,CA-2018-138149,142,4,500,1322,285,895.92
755,CA-2017-112585,119,4,770,1738,16,715.64
756,CA-2018-138149,142,4,500,966,285,130.71
757,CA-2018-138149,142,4,500,471,285,11.68
758,CA-2018-138149,142,4,500,652,285,62.31
759,US-2018-105697,420,4,32,1682,114,25.696
760,CA-2018-133256,112,4,450,1704,511,543.92
761,CA-2018-121643,641,4,503,514,218,344.704
762,CA-2018-107293,191,4,410,1326,295,2.78
763,CA-2016-109736,405,4,328,993,607,45.36
764,CA-2017-125843,8,4,688,35,460,22.32
765,CA-2017-125843,8,4,688,860,460,103.6
766,CA-2018-167549,360,4,354,1472,6,298.116
767,CA-2017-105494,627,4,386,313,16,155.82
768,CA-2017-146325,661,4,446,787,78,81.424
769,CA-2017-146325,661,4,446,1528,78,134.8
770,CA-2016-129112,371,4,100,583,213,21.48
771,CA-2016-129112,371,4,100,1508,213,8.784
772,CA-2017-105494,627,4,386,1541,16,70.008
773,US-2015-157385,387,4,163,1347,19,603.92
774,CA-2018-126536,279,4,334,1042,246,0.99
775,CA-2018-126536,279,4,334,125,246,101.84
776,CA-2017-123526,234,4,176,1190,414,33.4
777,CA-2017-157707,563,4,442,466,332,90.882
778,CA-2017-157707,563,4,442,782,332,15.992
779,CA-2017-157707,563,4,442,1553,332,120.784
780,CA-2017-127649,570,4,179,1845,524,837.6
781,US-2015-157385,387,4,163,1299,19,21.84
782,US-2015-157385,387,4,163,1289,19,29.99
783,US-2015-157385,387,4,163,1473,19,381.44
784,CA-2018-167752,19,4,356,1047,412,34.384
785,CA-2018-167752,19,4,356,390,412,1924.16
786,CA-2015-101602,88,4,569,909,453,40.68
787,CA-2015-101602,88,4,569,18,453,763.28
788,CA-2015-113383,186,4,538,1407,429,81.92
789,CA-2017-151498,527,4,650,1529,295,8.32
790,CA-2018-158967,603,4,661,1459,61,19.104
791,CA-2017-102456,437,4,156,1293,28,170.88
792,CA-2017-133872,273,4,483,59,82,39.936
793,CA-2017-133872,273,4,483,351,82,18.464
794,US-2018-105998,361,4,70,545,78,199.75
795,US-2018-105998,361,4,70,1535,78,1673.184
796,US-2015-148194,644,4,72,1119,382,12.18
797,US-2015-148194,644,4,72,1040,382,57.68
798,CA-2018-123701,703,4,292,1826,246,27.76
799,CA-2016-110870,16,4,353,1762,496,299.94
800,CA-2016-110870,16,4,353,1725,496,25.76
801,CA-2015-143210,638,4,724,147,586,271.9
802,CA-2015-143210,638,4,724,189,586,9.82
803,CA-2016-131338,299,4,16,229,543,307.98
804,CA-2016-123155,712,4,536,833,470,113.52
805,CA-2016-123155,712,4,536,437,470,359.88
806,US-2016-136427,424,4,268,1462,597,125.944
807,US-2015-131870,446,4,295,1251,92,60.672
808,US-2015-131870,446,4,295,1244,92,30.816
809,CA-2018-167227,226,4,273,1247,562,83.9
810,CA-2016-131338,299,4,16,1389,543,382.806
811,CA-2016-119690,709,4,501,630,185,47.952
812,CA-2016-119690,709,4,501,1148,185,0.984
813,CA-2016-119690,709,4,501,155,185,75.384
814,CA-2016-119690,709,4,501,1239,185,4.608
815,CA-2016-153738,554,4,742,1329,214,37.68
816,CA-2016-131338,299,4,16,1685,543,41.96
817,CA-2016-131338,299,4,16,643,543,1217.568
818,CA-2018-167668,265,4,486,1150,508,59.2
819,CA-2015-150301,110,4,326,1702,402,63.882
820,CA-2016-131338,299,4,16,1306,543,47.04
821,CA-2016-131338,299,4,16,741,543,6.16
822,CA-2016-131338,299,4,16,978,543,979.95
823,CA-2016-131338,299,4,16,1455,543,143.7
824,CA-2016-149972,534,4,707,1107,304,601.536
825,CA-2016-149972,534,4,707,965,304,7.9
826,CA-2016-131338,299,4,16,1198,543,10.65
827,CA-2016-131338,299,4,16,204,543,247.8
828,CA-2017-132997,592,4,210,17,4,263.96
829,CA-2017-132997,592,4,210,452,4,359.97
830,CA-2017-132997,592,4,210,1568,4,12.96
831,CA-2017-132997,592,4,210,95,4,116.82
832,CA-2017-132997,592,4,210,160,4,276.784
833,CA-2015-125514,156,4,664,1025,340,25.96
834,CA-2015-125514,156,4,664,1027,340,36.27
835,CA-2015-125514,156,4,664,121,340,6.48
836,US-2017-114622,282,4,13,1065,450,8.904
837,CA-2018-150959,64,4,28,1113,582,10.44
838,CA-2016-118423,555,4,94,1085,160,359.058
839,CA-2018-150959,64,4,28,654,582,18.336
840,CA-2018-132234,656,4,509,1567,28,547.3
841,CA-2017-153318,652,4,375,978,115,783.96
842,US-2016-110163,393,4,585,862,514,7.88
843,CA-2016-151589,129,4,84,46,369,195.64
844,US-2016-117492,249,4,536,830,111,77.58
845,CA-2016-151589,129,4,84,451,369,239.9
846,CA-2017-169663,488,4,212,583,144,26.85
847,CA-2017-169663,488,4,212,873,144,3357.6
848,CA-2017-111696,567,4,534,759,19,17.94
849,CA-2018-159149,612,4,308,604,185,89.0664
850,CA-2018-159149,612,4,308,377,185,175.44
851,CA-2018-159149,612,4,308,829,185,438.336
852,US-2018-136707,323,4,241,1004,304,14.016
853,CA-2018-132353,547,4,489,1123,271,323.976
854,CA-2017-160500,313,4,24,629,394,6.72
855,CA-2015-127866,669,4,119,838,359,41.94
856,CA-2015-127866,669,4,119,83,359,11.96
857,CA-2015-127866,669,4,119,481,359,13.12
858,CA-2015-127866,669,4,119,1718,359,535.41
859,CA-2018-106831,709,4,43,1035,106,3.798
860,CA-2018-106831,709,4,43,1510,106,27.744
861,CA-2018-106831,709,4,43,1345,106,158.376
862,CA-2017-160500,313,4,24,591,394,298.776
863,CA-2018-131016,698,4,232,383,458,8.928
864,US-2017-139388,592,4,114,133,487,14.96
865,US-2015-128685,159,4,234,1051,188,7.184
866,CA-2018-131016,698,4,232,1120,458,47.584
867,CA-2015-167997,552,4,138,232,398,10.68
868,CA-2015-167997,552,4,138,106,398,141.96
869,CA-2018-140151,369,4,548,570,295,32.48
870,CA-2018-140151,369,4,548,1190,295,20.04
871,CA-2018-140151,369,4,548,923,295,13999.96
872,CA-2018-145142,748,4,666,1767,175,210.98
873,US-2017-139486,500,4,147,616,496,55.176
874,CA-2017-124149,294,4,558,924,92,108.336
875,CA-2017-124149,294,4,558,1314,92,55.92
876,CA-2017-124149,294,4,558,167,92,78.304
877,US-2017-139486,500,4,147,702,496,66.26
878,CA-2018-126774,451,4,620,1171,64,4.89
879,CA-2017-147368,50,4,486,141,221,695.7
880,CA-2017-135965,401,4,537,1396,508,128.34
881,CA-2018-149699,53,4,327,1266,188,474.95
882,CA-2018-138163,55,4,371,1029,65,50.94
883,CA-2018-102519,54,4,664,527,455,143.73
884,US-2017-131891,69,4,660,1148,541,2.214
885,CA-2016-141327,553,4,694,666,273,6.048
886,CA-2016-141327,553,4,694,1202,273,98.352
887,CA-2016-141327,553,4,694,1754,273,335.744
888,US-2017-128293,707,4,648,1485,443,64.784
889,CA-2017-128594,177,4,522,1608,78,1603.136
890,US-2015-122021,160,4,445,1385,506,183.372
891,US-2015-122021,160,4,445,1782,506,7.968
892,US-2015-138828,179,4,556,913,126,57.75
893,US-2015-138828,179,4,556,1398,126,14.94
894,US-2018-102638,324,4,81,154,508,6.03
895,CA-2018-134810,500,4,666,1355,225,65.232
896,CA-2018-134810,500,4,666,240,225,207
897,CA-2015-164259,514,4,262,1619,248,99.136
898,CA-2015-140795,436,4,266,1657,472,468.9
899,CA-2015-132962,579,4,77,302,248,15.552
900,CA-2015-132962,579,4,77,258,248,252
901,CA-2016-111829,545,4,237,1167,295,1247.64
902,CA-2017-151372,268,4,637,588,227,96.08
903,CA-2017-151372,268,4,637,803,227,11.68
904,CA-2017-151372,268,4,637,1778,227,4.36
905,CA-2018-102099,214,4,464,162,188,6.63
906,CA-2018-102099,214,4,464,272,188,12.96
907,CA-2018-102099,214,4,464,1087,188,32.4
908,CA-2016-111829,545,4,237,1348,295,3149.93
909,CA-2016-111829,545,4,237,1292,295,209.7
910,CA-2016-105221,393,4,470,628,617,35.36
911,CA-2016-105221,393,4,470,132,617,3.168
912,CA-2015-156587,496,4,718,1637,414,48.712
913,CA-2015-156587,496,4,718,479,414,17.94
914,CA-2016-142937,65,4,538,347,544,45.04
915,CA-2018-144456,276,4,649,1456,147,61.68
916,CA-2018-144456,276,4,649,1223,147,158.376
917,US-2017-153815,586,4,209,1678,523,207.984
918,US-2017-153815,586,4,209,924,523,36.112
919,CA-2017-153269,694,4,456,49,423,11.21
920,CA-2017-153269,694,4,456,1702,423,354.9
921,CA-2017-153269,694,4,456,1820,423,17.94
922,CA-2017-153269,694,4,456,1822,423,51.8
923,US-2017-153815,586,4,209,865,523,88.768
924,CA-2016-165050,134,4,108,1505,543,21.36
925,CA-2016-165050,134,4,108,262,543,6.688
926,CA-2018-141481,724,4,625,1407,304,61.44
927,CA-2016-165050,134,4,108,1698,543,773.94
928,US-2018-132444,411,4,793,1763,382,169.68
929,US-2018-132444,411,4,793,702,382,132.52
930,US-2018-132444,411,4,793,982,382,2.96
931,US-2018-132444,411,4,793,1154,382,95.94
932,CA-2015-127159,517,4,441,602,455,34.79
933,CA-2017-136924,742,4,731,1111,149,380.864
934,CA-2018-144932,106,4,415,891,392,14.592
935,CA-2018-144932,106,4,415,1175,392,89.856
936,CA-2018-157273,39,4,537,1467,382,604.768
937,CA-2018-144932,106,4,415,792,392,13.872
938,CA-2015-165393,183,4,667,1766,425,4.984
939,CA-2017-152940,627,4,606,1120,246,29.74
940,CA-2017-145135,22,4,707,504,405,59.97
941,CA-2017-145135,22,4,707,1688,405,13.36
942,US-2018-139647,723,4,665,1242,361,209.979
943,CA-2017-102596,493,4,717,1195,128,17.184
944,US-2015-120236,556,4,200,1460,378,7.68
945,CA-2015-127558,172,4,325,1433,188,10.11
946,CA-2015-127558,172,4,325,1786,188,772.47
947,CA-2015-127558,172,4,325,119,188,20.46
948,CA-2015-157721,179,4,268,453,320,19.9
949,CA-2015-157721,179,4,268,1267,320,70.71
950,CA-2018-118199,500,4,447,925,382,147.92
951,CA-2018-118199,500,4,447,423,382,104.28
952,CA-2018-118199,500,4,447,664,382,286.85
953,CA-2018-118199,500,4,447,118,382,66.96
954,CA-2018-118199,500,4,447,1090,382,199.98
955,CA-2017-107615,372,4,719,938,503,58.58
956,CA-2017-137652,233,4,280,1460,628,18.432
957,CA-2018-167017,565,4,232,1725,157,4.36
958,CA-2016-150560,677,4,369,735,517,196.62
959,US-2018-111745,371,4,242,1017,120,159.99
960,CA-2018-162929,266,4,339,210,508,41.28
961,CA-2016-136469,602,4,665,1181,609,199.836
962,CA-2018-125451,231,4,175,801,68,240.744
963,CA-2018-125451,231,4,175,989,68,35
964,CA-2018-125451,231,4,175,1650,68,210.68
965,CA-2018-125451,231,4,175,429,68,43.44
966,CA-2018-125451,231,4,175,1008,68,2.22
967,CA-2015-131387,642,4,248,478,16,1679.96
968,CA-2016-136469,602,4,665,223,609,716
969,CA-2016-136469,602,4,665,146,609,221.06
970,CA-2018-162929,266,4,339,1190,508,13.36
971,CA-2016-162166,368,4,630,1206,272,26.4
972,CA-2016-162166,368,4,630,289,272,41.88
973,US-2016-140200,742,4,533,1551,1,393.165
974,CA-2018-122196,208,4,778,501,609,391.98
975,CA-2017-166443,458,4,706,31,16,38.29
976,CA-2018-149489,45,4,784,1684,248,99.28
977,CA-2018-149489,45,4,784,1034,248,1.188
978,CA-2016-135853,677,4,533,432,22,175.23
979,CA-2016-135853,677,4,533,534,22,125.99
980,CA-2016-135853,677,4,533,1275,22,23
981,CA-2018-149489,45,4,784,285,248,7.518
982,CA-2018-143798,603,4,100,500,617,10.368
983,CA-2018-143798,603,4,100,1182,617,310.88
984,US-2018-118038,113,4,195,1162,185,1.248
985,CA-2017-103730,412,4,582,1306,609,47.04
986,CA-2018-132738,277,4,725,1771,278,7.968
987,CA-2016-157287,580,4,550,1099,617,33.568
988,CA-2016-157287,580,4,550,240,617,422.625
989,CA-2016-126186,725,4,257,842,597,24.64
990,CA-2017-103730,412,4,582,355,609,30.84
991,CA-2017-134110,371,4,145,1638,427,67.176
992,CA-2017-134110,371,4,145,1794,427,15.232
993,US-2017-136581,627,4,516,1439,505,31.104
994,CA-2018-132213,258,4,763,28,386,42.048
995,CA-2018-132213,258,4,763,1029,386,67.92
996,CA-2016-164623,365,4,378,1398,508,24.56
997,CA-2018-106747,185,4,404,1461,69,102.3
998,CA-2016-102281,413,4,461,1044,508,899.136
999,CA-2018-145338,683,4,120,1819,443,4.768
1000,CA-2018-126676,708,4,237,633,413,7.98
1001,CA-2018-101700,287,4,552,1534,381,18.688
1002,CA-2018-101700,287,4,552,1083,381,11.664
1003,CA-2015-111934,744,4,346,980,64,11.88
1004,CA-2015-111934,744,4,346,1398,64,35.44
1005,CA-2017-120859,130,4,615,158,246,21.88
1006,CA-2017-131499,554,4,290,1761,28,207.48
1007,CA-2018-135279,527,4,743,1419,28,9.82
1008,CA-2018-116519,652,4,542,1235,126,904.9
1009,CA-2017-107783,447,4,768,106,406,177.45
1010,CA-2017-107783,447,4,768,643,406,1369.764
1011,CA-2017-107783,447,4,768,27,406,9.48
1012,CA-2018-135279,527,4,743,389,28,35.97
1013,CA-2015-160094,292,4,268,339,477,174.95
1014,CA-2015-160094,292,4,268,1806,477,826
1015,CA-2018-118346,25,4,250,2,239,399.95
1016,CA-2018-169929,43,4,729,398,426,39.9
1017,CA-2018-135279,527,4,743,373,28,12.96
1018,CA-2018-135279,527,4,743,1655,28,191.6
1019,US-2016-131842,65,4,541,1637,386,97.424
1020,CA-2018-135279,527,4,743,1239,28,8.64
1021,CA-2018-135279,527,4,743,1500,28,501.81
1022,CA-2017-118500,371,4,632,1795,16,49.5
1023,CA-2017-163951,214,4,384,47,617,16.52
1024,CA-2016-127453,632,4,613,1235,248,434.352
1025,CA-2016-127453,632,4,613,1008,248,3.552
1026,CA-2018-141705,505,4,93,552,316,517.405
1027,CA-2016-107741,216,4,380,1058,324,3.408
1028,CA-2016-127453,632,4,613,1104,248,88.832
1029,CA-2017-148908,37,4,637,59,607,53.248
1030,CA-2018-108749,174,4,522,858,167,45.36
1031,CA-2018-108749,174,4,522,681,167,45.78
1032,CA-2018-163335,577,4,619,1265,127,40.29
1033,CA-2018-163335,577,4,619,1631,127,38.71
1034,CA-2016-130736,134,4,700,1179,382,3.96
1035,CA-2017-111318,728,4,196,656,185,115.136
1036,CA-2018-159366,178,4,714,63,22,3059.982
1037,CA-2015-119144,236,4,635,73,188,79.968
1038,CA-2015-119144,236,4,635,699,188,305.9745
1039,CA-2015-119144,236,4,635,408,188,344.91
1040,CA-2017-145499,641,4,356,864,193,3.282
1041,CA-2016-157035,57,4,195,363,236,34.02
1042,CA-2016-130736,134,4,700,1639,382,2.61
1043,US-2018-131961,408,4,558,1672,617,13.248
1044,US-2018-131961,408,4,558,1423,617,83.988
1045,CA-2017-102498,77,4,599,1098,220,73.2
1046,US-2016-144771,428,4,4,1832,527,11.032
1047,US-2016-144771,428,4,4,628,527,53.04
1048,CA-2018-137099,672,4,608,1132,188,374.376
1049,US-2016-163825,347,4,681,486,126,3050.376
1050,US-2016-163825,347,4,681,1577,126,133.98
1051,CA-2018-152198,308,4,101,15,392,17.712
1052,CA-2018-152198,308,4,101,1131,392,4.86
1053,CA-2015-133270,734,4,117,184,4,13.36
1054,CA-2018-121419,161,4,732,1304,127,411.8
1055,CA-2018-115882,690,4,260,1848,343,942.784
1056,CA-2018-115882,690,4,260,841,343,74.352
1057,CA-2017-102813,746,4,592,1777,570,528.43
1058,CA-2017-102813,746,4,592,1180,570,41.472
1059,CA-2018-121419,161,4,732,790,127,360
1060,CA-2016-133585,633,4,792,29,528,55.328
1061,CA-2016-133585,633,4,792,1434,528,1227.9984
1062,CA-2018-131037,468,4,249,1833,246,210.008
1063,CA-2017-111143,617,4,749,766,377,54.96
1064,CA-2015-162992,134,4,152,1184,188,14.62
1065,CA-2015-162992,134,4,152,661,188,22.55
1066,CA-2015-162992,134,4,152,1006,188,583.8
1067,CA-2015-162992,134,4,152,80,188,211.168
1068,CA-2015-116666,83,4,315,919,412,1799.97
1069,CA-2017-140935,627,4,718,822,258,221.98
